v,t,filtered_v
-0.00028,12609.200409,-0.277728
-0.00035,12609.204409,-0.347153
-0.00032,12609.208409,-0.32157
-0.00025,12609.212409,-0.245299
-0.0003,12609.21641,-0.300919
-0.00033,12609.22041,-0.334322
-0.00035,12609.22441,-0.353889
-0.00033,12609.22841,-0.334011
-0.0003,12609.23241,-0.302006
-0.00024,12609.236411,-0.238312
-0.00027,12609.240411,-0.265126
-0.00025,12609.244411,-0.248015
-0.0002,12609.248411,-0.196715
-0.00027,12609.252411,-0.265617
-0.00029,12609.256411,-0.285308
-0.00022,12609.260412,-0.216919
-0.0002,12609.264412,-0.197471
-0.00024,12609.268412,-0.240067
-0.00023,12609.272412,-0.228493
-0.00015,12609.276412,-0.150463
-0.00016,12609.280412,-0.15536
-0.00015,12609.284413,-0.152839
-9e-05,12609.288413,-0.094081
-0.00016,12609.292413,-0.155826
-8e-05,12609.296413,-0.078517
-0.0001,12609.300413,-0.10028
-0.00013,12609.304414,-0.134924
-0.00015,12609.308414,-0.149432
-8e-05,12609.312414,-0.084233
-4e-05,12609.316414,-0.044221
-3e-05,12609.320414,-0.034322
-6e-05,12609.324414,-0.062512
-0.00017,12609.328415,-0.169414
-8e-05,12609.332415,-0.084324
-3e-05,12609.336415,-0.025613
-9e-05,12609.340415,-0.086469
-4e-05,12609.344415,-0.037053
-5e-05,12609.348415,-0.054944
-2e-05,12609.352416,-0.018008
-8e-05,12609.356416,-0.080925
3e-05,12609.360416,0.028665
9e-05,12609.364416,0.090489
4e-05,12609.368416,0.041381
1e-05,12609.372417,0.012067
0.0,12609.376417,0.002931
9e-05,12609.380417,0.091577
0.00011,12609.384417,0.110165
0.0001,12609.388417,0.09904
5e-05,12609.392417,0.054667
0.0001,12609.396418,0.100409
7e-05,12609.400418,0.072618
0.00012,12609.404418,0.121539
0.00021,12609.408418,0.212541
0.00021,12609.412418,0.205741
0.00014,12609.416419,0.139098
0.00018,12609.420419,0.179498
0.00016,12609.424419,0.158913
0.00029,12609.428419,0.287404
0.00017,12609.432419,0.165095
0.00018,12609.436419,0.18285
0.00016,12609.44042,0.164165
0.00017,12609.44442,0.174828
0.00022,12609.44842,0.219871
0.00017,12609.45242,0.174116
0.00021,12609.45642,0.214944
0.0003,12609.46042,0.302037
0.0003,12609.464421,0.300207
0.00041,12609.468421,0.407144
0.00032,12609.472421,0.321465
0.00032,12609.476421,0.316422
0.00032,12609.480421,0.323435
0.00027,12609.484422,0.273397
0.00036,12609.488422,0.356484
0.00043,12609.492422,0.431041
0.00091,12609.496422,0.905401
0.00149,12609.500422,1.489282
0.00098,12609.504422,0.978919
0.00037,12609.508423,0.374435
0.00036,12609.512423,0.358202
0.00029,12609.516423,0.289848
0.00034,12609.520423,0.338355
0.00038,12609.524423,0.376474
0.0004,12609.528423,0.397523
0.00042,12609.532424,0.424111
0.00031,12609.536424,0.305986
0.00029,12609.540424,0.293579
0.00046,12609.544424,0.45653
0.00038,12609.548424,0.381274
0.0004,12609.552425,0.395637
0.00037,12609.556425,0.369031
0.00037,12609.560425,0.365626
0.00044,12609.564425,0.440186
0.00038,12609.568425,0.375833
0.00036,12609.572425,0.356426
0.00039,12609.576426,0.390231
0.00037,12609.580426,0.374048
0.00036,12609.584426,0.355115
0.00042,12609.588426,0.419208
0.00039,12609.592426,0.390281
0.00042,12609.596427,0.417267
0.00034,12609.600427,0.337579
0.00044,12609.604427,0.440828
0.00045,12609.608427,0.450706
0.00048,12609.612427,0.475067
0.00031,12609.616427,0.305938
0.00043,12609.620428,0.430471
0.00031,12609.624428,0.311456
0.00033,12609.628428,0.327005
0.00043,12609.632428,0.430207
0.00041,12609.636428,0.413361
0.0004,12609.640428,0.397714
0.00033,12609.644429,0.333705
0.00038,12609.648429,0.380564
0.00029,12609.652429,0.289722
0.00038,12609.656429,0.375506
0.00039,12609.660429,0.394044
0.00035,12609.66443,0.346926
0.00035,12609.66843,0.352196
0.00036,12609.67243,0.362483
0.00038,12609.67643,0.375418
0.00035,12609.68043,0.346838
0.00034,12609.68443,0.338088
0.0003,12609.688431,0.300872
0.0003,12609.692431,0.301891
0.00031,12609.696431,0.309499
0.00031,12609.700431,0.314244
0.00025,12609.704431,0.245135
0.00017,12609.708431,0.171891
0.00017,12609.712432,0.174792
0.00024,12609.716432,0.236845
0.00023,12609.720432,0.226207
0.00028,12609.724432,0.281409
0.00024,12609.728432,0.240477
0.0003,12609.732433,0.301756
0.00015,12609.736433,0.152026
0.00011,12609.740433,0.109429
0.00021,12609.744433,0.210936
0.00022,12609.748433,0.219327
0.00031,12609.752433,0.308459
0.00013,12609.756434,0.128837
0.00021,12609.760434,0.212803
0.0001,12609.764434,0.097279
0.00013,12609.768434,0.126132
9e-05,12609.772434,0.085029
0.00015,12609.776435,0.145421
0.00017,12609.780435,0.166128
9e-05,12609.784435,0.086751
8e-05,12609.788435,0.083152
0.00012,12609.792435,0.119449
7e-05,12609.796435,0.069268
0.00011,12609.800436,0.112443
0.00013,12609.804436,0.134526
2e-05,12609.808436,0.017333
8e-05,12609.812436,0.084763
7e-05,12609.816436,0.066464
-0.00012,12609.820436,-0.122244
5e-05,12609.824437,0.049815
2e-05,12609.828437,0.023628
2e-05,12609.832437,0.015192
-8e-05,12609.836437,-0.084042
-1e-05,12609.840437,-0.013141
0.0,12609.844438,0.003596
-2e-05,12609.848438,-0.024502
-9e-05,12609.852438,-0.086982
-5e-05,12609.856438,-0.049441
-0.00012,12609.860438,-0.121558
-0.00012,12609.864438,-0.121796
-0.00013,12609.868439,-0.13312
-0.00012,12609.872439,-0.11774
-0.00017,12609.876439,-0.170617
-0.00011,12609.880439,-0.109004
-0.00013,12609.884439,-0.129652
-6e-05,12609.888439,-0.058347
-0.00015,12609.89244,-0.147746
-0.00019,12609.89644,-0.189157
-0.00027,12609.90044,-0.27449
-0.00022,12609.90444,-0.215165
-0.00011,12609.90844,-0.111155
-0.00025,12609.912441,-0.250262
-0.00033,12609.916441,-0.326608
-0.00016,12609.920441,-0.162502
-0.00023,12609.924441,-0.228906
-0.00031,12609.928441,-0.313611
-0.00034,12609.932441,-0.340827
-0.00022,12609.936442,-0.224262
-0.00029,12609.940442,-0.285602
-0.00027,12609.944442,-0.268505
-0.00019,12609.948442,-0.192112
-0.0003,12609.952442,-0.297498
-0.00034,12609.956443,-0.338963
-0.00034,12609.960443,-0.341387
-0.00032,12609.964443,-0.324158
-0.00033,12609.968443,-0.327299
-0.00033,12609.972443,-0.325721
-0.00034,12609.976443,-0.335677
-0.00031,12609.980444,-0.314589
-0.00032,12609.984444,-0.315295
-0.00031,12609.988444,-0.307628
-0.00042,12609.992444,-0.421236
-0.00037,12609.996444,-0.367014
-0.00044,12610.000444,-0.441799
-0.00032,12610.004445,-0.319092
-0.00029,12610.008445,-0.291304
-0.0004,12610.012445,-0.39511
-0.00041,12610.016445,-0.414584
-0.00044,12610.020445,-0.440722
-0.00038,12610.024446,-0.382786
-0.00048,12610.028446,-0.477829
-0.00039,12610.032446,-0.394811
-0.00033,12610.036446,-0.327331
-0.00041,12610.040446,-0.406145
-0.00044,12610.044446,-0.439393
-0.00037,12610.048447,-0.374749
-0.00037,12610.052447,-0.369672
-0.00037,12610.056447,-0.373748
-0.00049,12610.060447,-0.491165
-0.00038,12610.064447,-0.378556
-0.00041,12610.068447,-0.41013
-0.00046,12610.072448,-0.458725
-0.00032,12610.076448,-0.317765
-0.0004,12610.080448,-0.402699
-0.00036,12610.084448,-0.363328
-0.00032,12610.088448,-0.323193
-0.00036,12610.092449,-0.363814
-0.00046,12610.096449,-0.460728
-0.00034,12610.100449,-0.341706
-0.00036,12610.104449,-0.364663
-0.0004,12610.108449,-0.403601
-0.00041,12610.112449,-0.413381
-0.00042,12610.11645,-0.415629
-0.00038,12610.12045,-0.384698
-0.00045,12610.12445,-0.448807
-0.00032,12610.12845,-0.322296
-0.00042,12610.13245,-0.423039
-0.0004,12610.136451,-0.39673
-0.00028,12610.140451,-0.280005
-0.0004,12610.144451,-0.396047
-0.00029,12610.148451,-0.294158
-0.00036,12610.152451,-0.362716
-0.00032,12610.156451,-0.324266
-0.00032,12610.160452,-0.322208
-0.00035,12610.164452,-0.352426
-0.00035,12610.168452,-0.348192
-0.00032,12610.172452,-0.317704
-0.00025,12610.176452,-0.249306
-0.00027,12610.180452,-0.270245
-0.00023,12610.184453,-0.226864
-0.00028,12610.188453,-0.276249
-0.00017,12610.192453,-0.167587
-0.0003,12610.196453,-0.298816
-0.00024,12610.200453,-0.235844
-0.00028,12610.204454,-0.277379
-0.00026,12610.208454,-0.263668
-0.00013,12610.212454,-0.128443
-0.00019,12610.216454,-0.185336
-0.00019,12610.220454,-0.189252
-0.00023,12610.224454,-0.227396
-0.0002,12610.228455,-0.197006
-0.00026,12610.232455,-0.261981
-0.00013,12610.236455,-0.129096
-0.00016,12610.240455,-0.157591
-8e-05,12610.244455,-0.081536
-8e-05,12610.248455,-0.079924
-5e-05,12610.252456,-0.048228
-0.00016,12610.256456,-0.159223
-0.0001,12610.260456,-0.096697
-5e-05,12610.264456,-0.04854
1e-05,12610.268456,0.01497
1e-05,12610.272457,0.012602
-3e-05,12610.276457,-0.03445
-0.00011,12610.280457,-0.108727
2e-05,12610.284457,0.016248
-4e-05,12610.288457,-0.041537
-1e-05,12610.292457,-0.011498
5e-05,12610.296458,0.046266
0.0001,12610.300458,0.100802
2e-05,12610.304458,0.016373
5e-05,12610.308458,0.045472
3e-05,12610.312458,0.029313
1e-05,12610.316459,0.005829
4e-05,12610.320459,0.038932
6e-05,12610.324459,0.062593
0.00015,12610.328459,0.146762
9e-05,12610.332459,0.092948
0.0001,12610.336459,0.097704
4e-05,12610.34046,0.036418
0.00015,12610.34446,0.14729
0.00018,12610.34846,0.181017
0.00013,12610.35246,0.130363
0.0002,12610.35646,0.201433
0.00015,12610.36046,0.152892
0.00018,12610.364461,0.183149
0.00023,12610.368461,0.228739
9e-05,12610.372461,0.093004
0.00016,12610.376461,0.156835
0.00023,12610.380461,0.227709
0.00023,12610.384462,0.227175
0.00023,12610.388462,0.228514
0.00021,12610.392462,0.209632
0.00021,12610.396462,0.207052
0.00029,12610.400462,0.29308
0.00019,12610.404462,0.194619
0.00029,12610.408463,0.289649
0.00026,12610.412463,0.256396
0.00031,12610.416463,0.312541
0.00038,12610.420463,0.377033
0.00029,12610.424463,0.285973
0.00038,12610.428463,0.37882
0.0004,12610.432464,0.40334
0.00098,12610.436464,0.977195
0.00152,12610.440464,1.518839
0.00101,12610.444464,1.011452
0.00031,12610.448464,0.308672
0.00028,12610.452465,0.280249
0.00042,12610.456465,0.423744
0.00044,12610.460465,0.438169
0.00037,12610.464465,0.37174
0.00046,12610.468465,0.457188
0.00034,12610.472465,0.339522
0.00041,12610.476466,0.406326
0.00028,12610.480466,0.280642
0.00042,12610.484466,0.416137
0.00041,12610.488466,0.411777
0.00037,12610.492466,0.373815
0.00032,12610.496467,0.322669
0.00034,12610.500467,0.337084
0.00045,12610.504467,0.454942
0.00038,12610.508467,0.375119
0.00042,12610.512467,0.422355
0.00047,12610.516467,0.46794
0.00036,12610.520468,0.355806
0.0004,12610.524468,0.398889
0.00039,12610.528468,0.388865
0.00038,12610.532468,0.382157
0.00043,12610.536468,0.430645
0.00029,12610.540468,0.286159
0.00046,12610.544469,0.463382
0.00038,12610.548469,0.380912
0.00032,12610.552469,0.316728
0.0004,12610.556469,0.395586
0.00031,12610.560469,0.313581
0.00038,12610.56447,0.381395
0.00038,12610.56847,0.378349
0.00045,12610.57247,0.451744
0.00035,12610.57647,0.352294
0.00035,12610.58047,0.354739
0.00031,12610.58447,0.308629
0.00036,12610.588471,0.360905
0.00043,12610.592471,0.426812
0.00035,12610.596471,0.348888
0.00033,12610.600471,0.327348
0.00039,12610.604471,0.387366
0.00036,12610.608471,0.361318
0.00026,12610.612472,0.258383
0.00039,12610.616472,0.393119
0.00033,12610.620472,0.325852
0.00033,12610.624472,0.328044
0.00037,12610.628472,0.372617
0.00027,12610.632473,0.268263
0.00023,12610.636473,0.227645
0.00023,12610.640473,0.228225
0.00028,12610.644473,0.275489
0.00026,12610.648473,0.259815
0.00021,12610.652473,0.211133
0.00027,12610.656474,0.272565
0.00025,12610.660474,0.247014
0.00024,12610.664474,0.238889
0.00031,12610.668474,0.30942
0.00012,12610.672474,0.124632
0.00015,12610.676475,0.152039
0.00018,12610.680475,0.179156
0.00025,12610.684475,0.25003
0.00019,12610.688475,0.187036
0.00014,12610.692475,0.135745
0.00012,12610.696475,0.123129
0.00012,12610.700476,0.118436
0.00015,12610.704476,0.151364
8e-05,12610.708476,0.084239
3e-05,12610.712476,0.033068
6e-05,12610.716476,0.060734
0.00016,12610.720476,0.160659
3e-05,12610.724477,0.032253
0.0001,12610.728477,0.096315
9e-05,12610.732477,0.094829
6e-05,12610.736477,0.055532
8e-05,12610.740477,0.081354
4e-05,12610.744478,0.035521
2e-05,12610.748478,0.021759
7e-05,12610.752478,0.070946
1e-05,12610.756478,0.014438
6e-05,12610.760478,0.063231
6e-05,12610.764478,0.055241
3e-05,12610.768479,0.029388
0.0,12610.772479,0.00301
2e-05,12610.776479,0.019458
-2e-05,12610.780479,-0.023859
-2e-05,12610.784479,-0.019785
-9e-05,12610.788479,-0.091936
-4e-05,12610.79248,-0.04134
-8e-05,12610.79648,-0.082612
-0.00019,12610.80048,-0.187767
-0.00016,12610.80448,-0.15606
-2e-05,12610.80848,-0.016129
-9e-05,12610.812481,-0.088813
-0.00022,12610.816481,-0.222096
-0.00016,12610.820481,-0.15561
-0.00021,12610.824481,-0.213969
-0.0002,12610.828481,-0.201949
-0.00018,12610.832481,-0.181966
-0.00019,12610.836482,-0.185428
-0.00019,12610.840482,-0.192873
-0.00015,12610.844482,-0.151852
-0.00016,12610.848482,-0.155289
-0.00026,12610.852482,-0.264508
-0.00023,12610.856483,-0.227861
-0.00029,12610.860483,-0.286433
-0.00023,12610.864483,-0.22731
-0.00026,12610.868483,-0.255596
-0.00026,12610.872483,-0.257731
-0.00026,12610.876483,-0.261226
-0.00029,12610.880484,-0.29477
-0.00035,12610.884484,-0.346669
-0.00035,12610.888484,-0.349366
-0.00024,12610.892484,-0.235006
-0.00038,12610.896484,-0.379085
-0.00023,12610.900484,-0.229765
-0.00036,12610.904485,-0.364845
-0.00029,12610.908485,-0.285469
-0.00034,12610.912485,-0.34469
-0.00035,12610.916485,-0.352758
-0.00036,12610.920485,-0.363789
-0.00031,12610.924486,-0.312981
-0.00031,12610.928486,-0.305703
-0.00038,12610.932486,-0.380751
-0.00041,12610.936486,-0.414011
-0.00044,12610.940486,-0.436587
-0.00038,12610.944486,-0.376234
-0.00036,12610.948487,-0.357138
-0.00034,12610.952487,-0.34418
-0.00039,12610.956487,-0.39392
-0.00037,12610.960487,-0.368806
-0.00037,12610.964487,-0.372329
-0.00043,12610.968487,-0.429855
-0.00034,12610.972488,-0.340458
-0.00032,12610.976488,-0.322466
-0.00042,12610.980488,-0.416706
-0.00039,12610.984488,-0.390319
-0.00035,12610.988488,-0.354104
-0.00038,12610.992489,-0.384525
-0.00042,12610.996489,-0.424218
-0.00048,12611.000489,-0.480661
-0.00044,12611.004489,-0.44029
-0.00038,12611.008489,-0.380113
-0.00039,12611.012489,-0.388952
-0.00036,12611.01649,-0.359252
-0.00036,12611.02049,-0.358176
-0.00041,12611.02449,-0.406967
-0.00039,12611.02849,-0.387393
-0.00045,12611.03249,-0.452914
-0.00035,12611.036491,-0.346077
-0.00036,12611.040491,-0.360223
-0.00028,12611.044491,-0.284079
-0.00029,12611.048491,-0.288277
-0.00037,12611.052491,-0.370876
-0.00047,12611.056491,-0.466255
-0.00035,12611.060492,-0.348344
-0.00036,12611.064492,-0.36351
-0.00035,12611.068492,-0.346945
-0.00035,12611.072492,-0.347616
-0.00033,12611.076492,-0.327735
-0.00027,12611.080492,-0.26769
-0.00036,12611.084493,-0.355023
-0.00032,12611.088493,-0.315743
-0.00037,12611.092493,-0.365532
-0.00032,12611.096493,-0.3242
-0.00034,12611.100493,-0.343676
-0.00036,12611.104494,-0.364663
-0.00024,12611.108494,-0.243371
-0.00026,12611.112494,-0.256102
-0.00032,12611.116494,-0.32425
-0.0003,12611.120494,-0.302116
-0.00024,12611.124494,-0.239164
-0.00027,12611.128495,-0.267921
-0.00021,12611.132495,-0.214011
-0.00024,12611.136495,-0.235094
-0.00018,12611.140495,-0.17819
-0.00024,12611.144495,-0.242484
-0.00015,12611.148495,-0.152922
-0.00021,12611.152496,-0.21267
-0.00024,12611.156496,-0.237289
-5e-05,12611.160496,-0.049008
-0.00013,12611.164496,-0.127483
-0.00011,12611.168496,-0.11003
-0.0001,12611.172497,-0.095786
-8e-05,12611.176497,-0.081591
-0.00022,12611.180497,-0.215884
-0.00011,12611.184497,-0.110648
-0.00016,12611.188497,-0.162347
-0.00019,12611.192497,-0.194925
-5e-05,12611.196498,-0.047399
-0.00013,12611.200498,-0.132687
-8e-05,12611.204498,-0.076211
-0.0001,12611.208498,-0.095831
-0.00016,12611.212498,-0.155012
-5e-05,12611.216499,-0.052892
-0.00013,12611.220499,-0.132685
7e-05,12611.224499,0.065644
1e-05,12611.228499,0.014094
-0.0,12611.232499,-0.004784
7e-05,12611.236499,0.074818
5e-05,12611.2405,0.049268
2e-05,12611.2445,0.024223
4e-05,12611.2485,0.041744
8e-05,12611.2525,0.08377
0.0,12611.2565,0.002964
0.00013,12611.2605,0.132125
4e-05,12611.264501,0.035914
0.00012,12611.268501,0.120444
9e-05,12611.272501,0.087048
5e-05,12611.276501,0.049775
9e-05,12611.280501,0.087892
7e-05,12611.284502,0.068222
0.00019,12611.288502,0.191633
0.00011,12611.292502,0.10803
0.0001,12611.296502,0.096051
0.0002,12611.300502,0.20449
0.0001,12611.304502,0.095666
0.00029,12611.308503,0.293305
0.00025,12611.312503,0.246995
0.00021,12611.316503,0.209311
0.00024,12611.320503,0.244544
0.00019,12611.324503,0.189887
0.00027,12611.328503,0.271982
0.00028,12611.332504,0.282486
0.00033,12611.336504,0.33069
0.00028,12611.340504,0.28167
0.00027,12611.344504,0.269352
0.0003,12611.348504,0.29714
0.00027,12611.352505,0.272947
0.0003,12611.356505,0.29599
0.00032,12611.360505,0.316898
0.00025,12611.364505,0.248357
0.00027,12611.368505,0.267491
0.00034,12611.372505,0.339487
0.00089,12611.376506,0.891696
0.0016,12611.380506,1.599273
0.00098,12611.384506,0.983063
0.00053,12611.388506,0.526608
0.00039,12611.392506,0.385687
0.00032,12611.396507,0.316926
0.00038,12611.400507,0.382413
0.00036,12611.404507,0.360695
0.00033,12611.408507,0.32559
0.00031,12611.412507,0.307354
0.00037,12611.416507,0.373176
0.00042,12611.420508,0.419339
0.00028,12611.424508,0.283676
0.0004,12611.428508,0.396731
0.00034,12611.432508,0.338583
0.00032,12611.436508,0.323941
0.00036,12611.440508,0.357276
0.00034,12611.444509,0.339426
0.0004,12611.448509,0.404244
0.00048,12611.452509,0.476252
0.00042,12611.456509,0.418181
0.00041,12611.460509,0.406204
0.00037,12611.46451,0.366829
0.00044,12611.46851,0.435198
0.00036,12611.47251,0.363461
0.00039,12611.47651,0.393341
0.00037,12611.48051,0.369378
0.00043,12611.48451,0.434487
0.00038,12611.488511,0.376283
0.00042,12611.492511,0.42215
0.00036,12611.496511,0.362467
0.0003,12611.500511,0.295651
0.00038,12611.504511,0.382698
0.00036,12611.508511,0.362918
0.00032,12611.512512,0.319635
0.00046,12611.516512,0.45829
0.00041,12611.520512,0.407948
0.00042,12611.524512,0.417446
0.00041,12611.528512,0.410832
0.00041,12611.532513,0.406952
0.0003,12611.536513,0.298265
0.0003,12611.540513,0.295416
0.00036,12611.544513,0.362457
0.00034,12611.548513,0.338146
0.00037,12611.552513,0.374625
0.00038,12611.556514,0.384083
0.00026,12611.560514,0.261304
0.00038,12611.564514,0.380798
0.0003,12611.568514,0.30171
0.0003,12611.572514,0.302942
0.00017,12611.576515,0.169361
0.00028,12611.580515,0.275967
0.00036,12611.584515,0.356899
0.00028,12611.588515,0.279213
0.00032,12611.592515,0.323013
0.00028,12611.596515,0.277807
0.00027,12611.600516,0.273877
0.00031,12611.604516,0.309638
0.00023,12611.608516,0.233612
0.00028,12611.612516,0.284065
0.00031,12611.616516,0.310606
0.00016,12611.620516,0.155027
0.00016,12611.624517,0.161358
0.00012,12611.628517,0.115984
0.00022,12611.632517,0.221925
0.00011,12611.636517,0.106367
0.0002,12611.640517,0.19873
6e-05,12611.644518,0.062075
0.00013,12611.648518,0.131142
3e-05,12611.652518,0.029846
9e-05,12611.656518,0.088746
0.00011,12611.660518,0.110274
0.00012,12611.664518,0.118543
-4e-05,12611.668519,-0.042441
6e-05,12611.672519,0.057825
2e-05,12611.676519,0.016478
3e-05,12611.680519,0.030298
6e-05,12611.684519,0.062347
0.0001,12611.688519,0.095318
4e-05,12611.69252,0.040376
1e-05,12611.69652,0.014669
0.0,12611.70052,0.001347
6e-05,12611.70452,0.061488
-0.0,12611.70852,-0.001245
-0.00011,12611.712521,-0.109702
-4e-05,12611.716521,-0.042218
-3e-05,12611.720521,-0.03094
-9e-05,12611.724521,-0.08773
-2e-05,12611.728521,-0.017003
-0.00018,12611.732521,-0.181898
4e-05,12611.736522,0.041011
-8e-05,12611.740522,-0.082302
-9e-05,12611.744522,-0.093571
-0.00012,12611.748522,-0.117368
-0.00011,12611.752522,-0.113254
-8e-05,12611.756523,-0.078088
-0.00022,12611.760523,-0.22219
-0.00021,12611.764523,-0.208618
-0.00028,12611.768523,-0.275376
-0.00024,12611.772523,-0.23503
-0.00022,12611.776523,-0.223731
-0.00017,12611.780524,-0.166633
-0.00018,12611.784524,-0.183737
-0.00021,12611.788524,-0.206724
-0.00012,12611.792524,-0.124512
-0.00024,12611.796524,-0.23831
-0.0003,12611.800524,-0.299677
-0.00025,12611.804525,-0.251401
-0.0003,12611.808525,-0.297097
-0.00022,12611.812525,-0.222996
-0.00029,12611.816525,-0.287213
-0.00022,12611.820525,-0.218474
-0.00033,12611.824526,-0.327646
-0.00032,12611.828526,-0.319194
-0.00028,12611.832526,-0.277033
-0.00026,12611.836526,-0.26481
-0.00023,12611.840526,-0.228435
-0.00027,12611.844526,-0.27421
-0.00035,12611.848527,-0.349821
-0.00036,12611.852527,-0.356716
